msisdn,first name,last name,country,email,language 1,language 2,balance,boolean,age,device id,location insight,digital persona,demographic,larned behaviour,analytical scores,digital engagement,Target Group_q11
919491750389,FlyTXT 175,anecsm,Korea,shobina.k@flytxt.com,Malayalam,Urdu,235,Yes,34,6789,8,27,38,47,54,247,80
919491750390,FlyTXT 176,hpwunw,Korea,shobina.k@flytxt.com,Malayalam,Spanish,121,Yes,29,6789,8,27,38,47,54,247,80
919491750391,FlyTXT 177,gxdmbt,USA,shobina.k@flytxt.com,Malayalam,Tamil,348,Yes,26,6789,8,27,38,47,54,247,80
919491750392,FlyTXT 178,iwaagz,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,35,Yes,26,6789,8,27,38,47,54,247,80
919491750393,FlyTXT 179,srumqn,Korea,shobina.k@flytxt.com,Malayalam,Spanish,106,Yes,29,6789,8,27,38,47,54,247,80
919491750394,FlyTXT 180,iecyhd,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,252,Yes,27,6789,8,27,38,47,54,247,80
919491750395,FlyTXT 181,dnalek,Pakisthan,shobina.k@flytxt.com,Malayalam,Spanish,91,Yes,62,6789,8,27,38,47,54,247,80
919491750396,FlyTXT 182,oiondl,India,shobina.k@flytxt.com,Malayalam,Mandarin,321,Yes,44,6789,8,27,38,47,54,247,80
919491750397,FlyTXT 183,rzowse,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,47,Yes,45,6789,8,27,38,47,54,247,80
919491750398,FlyTXT 184,zcahsc,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,44,Yes,52,6789,8,27,38,47,54,247,80
919491750399,FlyTXT 185,isagcb,USA,shobina.k@flytxt.com,Malayalam,Tamil,214,Yes,42,6789,8,27,38,47,54,247,80
919491750400,FlyTXT 186,xlkdgy,India,shobina.k@flytxt.com,Malayalam,Urdu,333,Yes,26,9876,9,25,35,45,57,342,90
919491750401,FlyTXT 187,zckemp,Korea,shobina.k@flytxt.com,Malayalam,Urdu,126,Yes,34,9876,9,25,35,45,57,342,90
919491750402,FlyTXT 188,vkswps,Korea,shobina.k@flytxt.com,Malayalam,Tamil,167,Yes,67,9876,9,25,35,45,57,342,90
919491750403,FlyTXT 189,cdoyqj,Korea,shobina.k@flytxt.com,Malayalam,Mandarin,377,Yes,72,9876,9,25,35,45,57,342,90
919491750404,FlyTXT 190,elxfdu,India,shobina.k@flytxt.com,Malayalam,Tamil,86,Yes,51,9876,9,25,35,45,57,342,90
919491750405,FlyTXT 191,vqrjeo,USA,shobina.k@flytxt.com,Malayalam,Tamil,332,Yes,37,9876,9,25,35,45,57,342,90
919491750406,FlyTXT 192,mgehzz,USA,shobina.k@flytxt.com,Malayalam,Tamil,174,Yes,27,9876,9,25,35,45,57,342,90
919491750407,FlyTXT 193,depdvg,Pakisthan,shobina.k@flytxt.com,Malayalam,Mandarin,99,Yes,35,9876,9,25,35,45,57,342,90
919491750408,FlyTXT 194,qryubg,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,222,Yes,44,9876,9,25,35,45,57,342,90
919491750409,FlyTXT 195,bznams,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,2,Yes,45,9876,9,25,35,45,57,342,90
919491750410,FlyTXT 196,pybtfa,USA,shobina.k@flytxt.com,Malayalam,Urdu,227,Yes,73,9876,9,25,35,45,57,342,90
919491750411,FlyTXT 197,pvekwt,USA,shobina.k@flytxt.com,Malayalam,Spanish,54,Yes,29,9876,9,25,35,45,57,342,90
919491750412,FlyTXT 198,jose,India,shobina.k@flytxt.com,Malayalam,English,200,Yes,25,9876,9,25,35,45,57,342,90
919491750413,FlyTXT 199,jose1,India,shobina.k@flytxt.com,Malayalam,English,201,Yes,26,9876,9,25,35,45,57,342,90
919491750414,FlyTXT 200,flytxt,India,shobina.k@flytxt.com,Malayalam,English,150,Yes,28,9876,9,25,35,45,57,342,90
919491750415,FlyTXT 201,aqgxih,Pakisthan,shobina.k@flytxt.com,Malayalam,Mandarin,24,Yes,37,9876,9,25,35,45,57,342,90
919491750416,FlyTXT 202,afrqtw,USA,shobina.k@flytxt.com,Malayalam,Tamil,13,Yes,48,9876,9,25,35,45,57,342,90
919491750417,FlyTXT 203,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750418,FlyTXT 204,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750419,FlyTXT 205,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750420,FlyTXT 206,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750421,FlyTXT 207,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750422,FlyTXT 208,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750423,FlyTXT 209,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750424,FlyTXT 210,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750425,FlyTXT 211,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750426,FlyTXT 212,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750427,FlyTXT 213,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750428,FlyTXT 214,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750429,FlyTXT 215,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750430,FlyTXT 216,aqgxih,Pakisthan,shobina.k@flytxt.com,Malayalam,Mandarin,24,Yes,37,9876,9,25,35,45,57,342,90
919491750431,FlyTXT 217,afrqtw,USA,shobina.k@flytxt.com,Malayalam,Tamil,13,Yes,48,9876,9,25,35,45,57,342,90
919491750432,FlyTXT 218,poqnkc,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750433,FlyTXT 219,pgpzdj,Korea,shobina.k@flytxt.com,Malayalam,Tamil,200,Yes,47,9876,9,25,35,45,57,342,90
919491750434,FlyTXT 220,zjsesm,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,242,Yes,27,9876,9,25,35,45,57,342,90
919491750435,FlyTXT 221,ggbfvs,India,shobina.k@flytxt.com,Malayalam,Tamil,16,Yes,62,9876,9,25,35,45,57,342,90
919491750436,FlyTXT 222,duukff,Korea,shobina.k@flytxt.com,Malayalam,Tamil,87,Yes,49,9876,9,25,35,45,57,342,90
919491750437,FlyTXT 223,mzvqzs,USA,shobina.k@flytxt.com,Malayalam,Spanish,103,Yes,41,9876,9,25,35,45,57,342,90
919491750438,FlyTXT 224,ekrvex,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,166,Yes,46,9876,9,25,35,45,57,342,90
919491750439,FlyTXT 225,ysfiqj,Korea,shobina.k@flytxt.com,Malayalam,Spanish,209,Yes,45,9876,9,25,35,45,57,342,90
919491750440,FlyTXT 226,mabnwk,Korea,shobina.k@flytxt.com,Malayalam,Spanish,299,Yes,52,9876,9,25,35,45,57,342,90
919491750441,FlyTXT 227,vthsui,Korea,shobina.k@flytxt.com,Malayalam,Urdu,5,Yes,26,9876,9,25,35,45,57,342,90
919491750442,FlyTXT 228,vtknet,USA,shobina.k@flytxt.com,Malayalam,Tamil,150,Yes,60,9876,9,25,35,45,57,342,90
919491750443,FlyTXT 229,ayegse,Korea,shobina.k@flytxt.com,Malayalam,Mandarin,389,Yes,37,9876,9,25,35,45,57,342,90
919491750444,FlyTXT 230,tjdqwx,India,shobina.k@flytxt.com,Malayalam,Urdu,281,Yes,27,9876,9,25,35,45,57,342,90
919491750445,FlyTXT 231,dxonnn,Korea,shobina.k@flytxt.com,Malayalam,Mandarin,330,Yes,55,9876,9,25,35,45,57,342,90
919491750446,FlyTXT 232,whnnab,USA,shobina.k@flytxt.com,Malayalam,Urdu,60,Yes,24,9876,9,25,35,45,57,342,90
919491750447,FlyTXT 233,guuijk,Korea,shobina.k@flytxt.com,Malayalam,Urdu,216,Yes,63,9876,9,25,35,45,57,342,90
919491750448,FlyTXT 234,bwngvq,Pakisthan,shobina.k@flytxt.com,Malayalam,Mandarin,256,Yes,27,9876,9,25,35,45,57,342,90
919491750449,FlyTXT 235,otjzne,USA,shobina.k@flytxt.com,Malayalam,Urdu,321,Yes,25,9876,9,25,35,45,57,342,90
919491750450,FlyTXT 236,ysimrg,Korea,shobina.k@flytxt.com,Malayalam,Urdu,383,Yes,55,7676,8,28,38,48,54,454,100
919491750451,FlyTXT 237,sezqvq,USA,shobina.k@flytxt.com,Malayalam,Urdu,117,Yes,31,7676,8,28,38,48,54,454,100
919491750452,FlyTXT 238,lsikfv,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,385,Yes,27,7676,8,28,38,48,54,454,100
919491750453,FlyTXT 239,rionnk,India,shobina.k@flytxt.com,Malayalam,Tamil,327,Yes,67,7676,8,28,38,48,54,454,100
919491750454,FlyTXT 240,reyqxt,Korea,shobina.k@flytxt.com,Malayalam,Urdu,123,Yes,51,7676,8,28,38,48,54,454,100
919491750455,FlyTXT 241,adxurj,USA,shobina.k@flytxt.com,Malayalam,Urdu,378,Yes,63,7676,8,28,38,48,54,454,100
919491750456,FlyTXT 242,ojpikz,Korea,shobina.k@flytxt.com,Malayalam,Spanish,130,Yes,72,7676,8,28,38,48,54,454,100
919491750457,FlyTXT 243,qwmacp,Korea,shobina.k@flytxt.com,Malayalam,Urdu,185,Yes,69,7676,8,28,38,48,54,454,100
919491750458,FlyTXT 244,ntudmw,Korea,shobina.k@flytxt.com,Malayalam,Mandarin,173,Yes,50,7676,8,28,38,48,54,454,100
919491750459,FlyTXT 245,buetdr,USA,shobina.k@flytxt.com,Malayalam,Tamil,5,Yes,68,7676,8,28,38,48,54,454,100
919491750460,FlyTXT 246,gkrlbd,India,shobina.k@flytxt.com,Malayalam,Spanish,216,Yes,24,7676,8,28,38,48,54,454,100
919491750461,FlyTXT 247,zuafsj,Pakisthan,shobina.k@flytxt.com,Malayalam,Mandarin,280,Yes,57,7676,8,28,38,48,54,454,100
919491750462,FlyTXT 248,gbcram,India,shobina.k@flytxt.com,Malayalam,Mandarin,164,Yes,56,7676,8,28,38,48,54,454,100
919491750463,FlyTXT 249,ajmdkk,USA,shobina.k@flytxt.com,Malayalam,Spanish,280,Yes,28,7676,8,28,38,48,54,454,100
919491750464,FlyTXT 250,jsrzhk,India,shobina.k@flytxt.com,Malayalam,Mandarin,123,Yes,31,7676,8,28,38,48,54,454,100
919491750465,FlyTXT 251,ozjxcf,Korea,shobina.k@flytxt.com,Malayalam,Urdu,392,Yes,26,7676,8,28,38,48,54,454,100
919491750466,FlyTXT 252,ppffqd,India,shobina.k@flytxt.com,Malayalam,Mandarin,320,Yes,31,7676,8,28,38,48,54,454,100
919491750467,FlyTXT 253,jowbqe,Pakisthan,shobina.k@flytxt.com,Malayalam,Mandarin,344,Yes,29,7676,8,28,38,48,54,454,100
919491750468,FlyTXT 254,txsrtm,India,shobina.k@flytxt.com,Malayalam,Spanish,357,Yes,53,7676,8,28,38,48,54,454,100
919491750469,FlyTXT 255,sgftht,USA,shobina.k@flytxt.com,Malayalam,Tamil,76,Yes,65,7676,8,28,38,48,54,454,100
919491750470,FlyTXT 256,hicyrd,India,shobina.k@flytxt.com,Malayalam,Urdu,230,Yes,74,7676,8,28,38,48,54,454,100
919491750471,FlyTXT 257,dvuogl,Korea,shobina.k@flytxt.com,Malayalam,Tamil,185,Yes,52,7676,8,28,38,48,54,454,100
919491750472,FlyTXT 258,owutqj,India,shobina.k@flytxt.com,Malayalam,Mandarin,50,Yes,39,7676,8,28,38,48,54,454,100
919491750473,FlyTXT 259,kfooxq,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,11,Yes,26,7676,8,28,38,48,54,454,100
919491750474,FlyTXT 260,fxzezk,Korea,shobina.k@flytxt.com,Malayalam,Urdu,378,Yes,61,7676,8,28,38,48,54,454,100
919491750475,FlyTXT 261,bmvyxl,USA,shobina.k@flytxt.com,Malayalam,Spanish,388,Yes,42,7676,8,28,38,48,54,454,100
919491750476,FlyTXT 262,vqvdgt,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,385,Yes,57,7676,8,28,38,48,54,454,100
919491750477,FlyTXT 263,igycpv,USA,shobina.k@flytxt.com,Malayalam,Mandarin,222,Yes,29,7676,8,28,38,48,54,454,100
919491750478,FlyTXT 264,uolzua,India,shobina.k@flytxt.com,Malayalam,Mandarin,243,Yes,25,7676,8,28,38,48,54,454,100
919491750479,FlyTXT 265,oztpux,USA,shobina.k@flytxt.com,Malayalam,Tamil,241,Yes,54,7676,8,28,38,48,54,454,100
919491750480,FlyTXT 266,qngtyz,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,194,Yes,31,7676,8,28,38,48,54,454,100
919491750481,FlyTXT 267,tvpkcd,India,shobina.k@flytxt.com,Malayalam,Spanish,96,Yes,39,7676,8,28,38,48,54,454,100
919491750482,FlyTXT 268,dbypbp,Korea,shobina.k@flytxt.com,Malayalam,Spanish,106,Yes,45,7676,8,28,38,48,54,454,100
919491750483,FlyTXT 269,dpqdfn,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,269,Yes,59,7676,8,28,38,48,54,454,100
919491750484,FlyTXT 270,fvzskr,Korea,shobina.k@flytxt.com,Malayalam,Tamil,197,Yes,55,7676,8,28,38,48,54,454,100
919491750485,FlyTXT 271,tbhlwg,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,364,Yes,64,7676,8,28,38,48,54,454,100
919491750486,FlyTXT 272,plzpgd,USA,shobina.k@flytxt.com,Malayalam,Tamil,283,Yes,29,7676,8,28,38,48,54,454,100
919491750487,FlyTXT 273,qoymeg,India,shobina.k@flytxt.com,Malayalam,Tamil,260,Yes,60,7676,8,28,38,48,54,454,100
919491750488,FlyTXT 274,adsems,Korea,shobina.k@flytxt.com,Malayalam,Mandarin,33,Yes,26,7676,8,28,38,48,54,454,100
919491750489,FlyTXT 275,obteqd,Korea,shobina.k@flytxt.com,Malayalam,Urdu,17,Yes,31,7676,8,28,38,48,54,454,100
919491750490,FlyTXT 276,ttwsxg,USA,shobina.k@flytxt.com,Malayalam,Spanish,289,Yes,55,7676,8,28,38,48,54,454,100
919491750491,FlyTXT 277,isaigw,Korea,shobina.k@flytxt.com,Malayalam,Urdu,7,Yes,57,7676,8,28,38,48,54,454,100
919491750492,FlyTXT 278,kvrlup,USA,shobina.k@flytxt.com,Malayalam,Tamil,234,Yes,30,7676,8,28,38,48,54,454,100
919491750493,FlyTXT 279,cjqomj,USA,shobina.k@flytxt.com,Malayalam,Urdu,33,Yes,44,7676,8,28,38,48,54,454,100
919491750494,FlyTXT 280,loxpks,USA,shobina.k@flytxt.com,Malayalam,Tamil,398,Yes,26,7676,8,28,38,48,54,454,100
919491750495,FlyTXT 281,xsleuc,Pakisthan,shobina.k@flytxt.com,Malayalam,Spanish,278,Yes,31,7676,8,28,38,48,54,454,100
919491750496,FlyTXT 282,qiyyim,Korea,shobina.k@flytxt.com,Malayalam,Urdu,297,Yes,64,7676,8,28,38,48,54,454,100
919491750497,FlyTXT 283,xcbizh,USA,shobina.k@flytxt.com,Malayalam,Urdu,93,Yes,36,7676,8,28,38,48,54,454,100
919491750498,FlyTXT 284,lyeykf,Pakisthan,shobina.k@flytxt.com,Malayalam,Spanish,336,Yes,73,7676,8,28,38,48,54,454,100
919491750499,FlyTXT 285,gkimwk,USA,shobina.k@flytxt.com,Malayalam,Tamil,7,Yes,28,7676,8,28,38,48,54,454,100
919491750500,FlyTXT 286,pnwweu,India,shobina.k@flytxt.com,Hindi,Tamil,199,Yes,26,4444,8,15,28,35,44,238,
919491750501,FlyTXT 287,qyayls,Korea,shobina.k@flytxt.com,Malayalam,Mandarin,362,Yes,72,5555,5,14,25,38,47,235,
919491750502,FlyTXT 288,ofjakq,Pakisthan,shobina.k@flytxt.com,Hindi,Mandarin,237,Yes,31,4444,8,18,28,34,44,235,
919491750503,FlyTXT 289,zxtszd,Korea,shobina.k@flytxt.com,Hindi,Urdu,301,Yes,26,4444,8,14,28,38,44,234,
919491750504,FlyTXT 290,mvppkq,India,shobina.k@flytxt.com,Malayalam,Mandarin,385,Yes,26,5555,5,15,25,35,47,235,
919491750505,FlyTXT 291,qzqmfc,India,shobina.k@flytxt.com,English,Tamil,302,Yes,68,5555,4,15,24,35,48,238,
919491750506,FlyTXT 292,cchbba,Korea,shobina.k@flytxt.com,Korean,Spanish,151,Yes,54,5555,7,14,27,38,45,237,
919491750507,FlyTXT 293,jhvhip,India,shobina.k@flytxt.com,Malayalam,Tamil,81,Yes,26,4444,5,15,25,35,47,238,
919491750508,FlyTXT 294,vqjnta,Korea,shobina.k@flytxt.com,Hindi,Tamil,261,Yes,26,5555,8,14,28,38,44,238,
919491750509,FlyTXT 295,zeqwuz,Korea,shobina.k@flytxt.com,Hindi,Spanish,19,Yes,70,4444,8,14,28,38,44,237,
919491750510,FlyTXT 296,pbwiby,Korea,shobina.k@flytxt.com,Malayalam,Urdu,40,Yes,26,5555,5,14,25,38,47,234,
919491750511,FlyTXT 297,mlipya,Korea,shobina.k@flytxt.com,Hindi,Spanish,221,Yes,26,4444,8,14,28,38,44,237,
919491750512,FlyTXT 298,fxptjs,Pakisthan,shobina.k@flytxt.com,Korean,Urdu,244,Yes,35,5555,7,18,27,34,45,234,
919491750513,FlyTXT 299,oyocon,Pakisthan,shobina.k@flytxt.com,Hindi,Tamil,147,Yes,68,4444,8,18,28,34,44,238,
919491750514,FlyTXT 300,jsbyxx,Pakisthan,shobina.k@flytxt.com,Korean,Tamil,327,Yes,59,4444,7,18,27,34,45,238,
919491750515,FlyTXT 301,dnkadw,USA,shobina.k@flytxt.com,Hindi,Mandarin,395,Yes,66,5555,8,17,28,37,44,235,
919491750516,FlyTXT 302,onqajv,Korea,shobina.k@flytxt.com,Korean,Urdu,62,Yes,26,5555,7,14,27,38,45,234,
919491750517,FlyTXT 303,vkmqla,USA,shobina.k@flytxt.com,Hindi,Urdu,74,Yes,48,4444,8,17,28,37,44,234,
919491750518,FlyTXT 304,tcxbvg,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,160,Yes,26,4444,8,18,28,34,44,234,
919491750519,FlyTXT 305,nqonaz,India,shobina.k@flytxt.com,Hindi,Spanish,185,Yes,58,4444,8,15,28,35,44,237,
919491750520,FlyTXT 306,zujyby,Pakisthan,shobina.k@flytxt.com,English,Urdu,248,Yes,74,4444,4,18,24,34,48,234,
919491750521,FlyTXT 307,lckrtb,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,135,Yes,50,4444,5,18,25,34,47,238,
919491750522,FlyTXT 308,frpjlm,Pakisthan,shobina.k@flytxt.com,English,Mandarin,368,Yes,28,4444,4,18,24,34,48,235,
919491750523,FlyTXT 309,trulmh,India,shobina.k@flytxt.com,Korean,Urdu,216,Yes,40,5555,7,15,27,35,45,234,
919491750524,FlyTXT 310,pthrmz,Korea,shobina.k@flytxt.com,Korean,Mandarin,376,Yes,73,5555,7,14,27,38,45,235,
919491750525,FlyTXT 311,tdurkj,India,shobina.k@flytxt.com,Korean,Tamil,106,Yes,74,5555,7,15,27,35,45,238,
919491750526,FlyTXT 312,xuhmdw,USA,shobina.k@flytxt.com,English,Spanish,70,Yes,44,5555,4,17,24,37,48,237,
919491750527,FlyTXT 313,spsirm,USA,shobina.k@flytxt.com,Malayalam,Tamil,152,Yes,67,5555,5,17,25,37,47,238,
919491750528,FlyTXT 314,paiaff,Pakisthan,shobina.k@flytxt.com,English,Spanish,375,Yes,26,5555,4,18,24,34,48,237,
919491750529,FlyTXT 315,amrtaz,Pakisthan,shobina.k@flytxt.com,Korean,Tamil,359,Yes,24,5555,7,18,27,34,45,238,
919491750530,FlyTXT 316,sijgqr,Korea,shobina.k@flytxt.com,English,Mandarin,147,Yes,31,5555,4,14,24,38,48,235,
919491750531,FlyTXT 317,yvmrgh,Pakisthan,shobina.k@flytxt.com,English,Spanish,77,Yes,71,5555,4,18,24,34,48,237,
919491750532,FlyTXT 318,clhqen,India,shobina.k@flytxt.com,English,Spanish,189,Yes,61,4444,4,15,24,35,48,237,
919491750533,FlyTXT 319,cjmmtk,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,273,Yes,33,4444,8,18,28,34,44,234,
919491750534,FlyTXT 320,fajwpj,USA,shobina.k@flytxt.com,English,Tamil,137,Yes,58,4444,4,17,24,37,48,238,
919491750535,FlyTXT 321,ozhgrc,India,shobina.k@flytxt.com,Malayalam,Spanish,92,Yes,26,4444,5,15,25,35,47,237,
919491750536,FlyTXT 322,yuhsaq,India,shobina.k@flytxt.com,Korean,Mandarin,248,Yes,46,5555,7,15,27,35,45,235,
919491750537,FlyTXT 323,xbtncm,Korea,shobina.k@flytxt.com,Malayalam,Spanish,111,Yes,29,5555,5,14,25,38,47,237,
919491750538,FlyTXT 324,gvtrrh,Korea,shobina.k@flytxt.com,Hindi,Urdu,383,Yes,26,4444,8,14,28,38,44,234,
919491750539,FlyTXT 325,jgecqf,India,shobina.k@flytxt.com,Hindi,Mandarin,350,Yes,71,5555,8,15,28,35,44,235,
919491750540,FlyTXT 326,iwrjcj,India,shobina.k@flytxt.com,Malayalam,Mandarin,6,Yes,26,4444,5,15,25,35,47,235,
919491750541,FlyTXT 327,keyxnu,USA,shobina.k@flytxt.com,English,Mandarin,10,Yes,53,4444,4,17,24,37,48,235,
919491750542,FlyTXT 328,xxjduo,Pakisthan,shobina.k@flytxt.com,Malayalam,Spanish,155,Yes,48,4444,5,18,25,34,47,237,
919491750543,FlyTXT 329,kxlisv,India,shobina.k@flytxt.com,English,Mandarin,76,Yes,34,5555,4,15,24,35,48,235,
919491750544,FlyTXT 330,wdhfcv,Korea,shobina.k@flytxt.com,Hindi,Tamil,166,Yes,68,4444,8,14,28,38,44,238,
919491750545,FlyTXT 331,dpmzqe,Korea,shobina.k@flytxt.com,English,Urdu,348,Yes,24,4444,4,14,24,38,48,234,
919491750546,FlyTXT 332,jnjquw,Pakisthan,shobina.k@flytxt.com,English,Tamil,118,Yes,40,4444,4,18,24,34,48,238,
919491750547,FlyTXT 333,cgvdsk,Pakisthan,shobina.k@flytxt.com,English,Mandarin,224,Yes,50,5555,4,18,24,34,48,235,
919491750548,FlyTXT 334,rwhvoe,USA,shobina.k@flytxt.com,Korean,Spanish,138,Yes,26,5555,7,17,27,37,45,237,
919491750549,FlyTXT 335,bupvox,Korea,shobina.k@flytxt.com,Hindi,Tamil,241,Yes,67,4444,8,14,28,38,44,238,
919491750550,FlyTXT 336,iedbny,Korea,shobina.k@flytxt.com,Malayalam,Urdu,44,Yes,26,4444,5,14,25,38,47,234,
919491750551,FlyTXT 337,ptwfeb,USA,shobina.k@flytxt.com,Malayalam,Mandarin,42,Yes,40,5555,5,17,25,37,47,235,
919491750552,FlyTXT 338,zkdcya,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,135,Yes,47,4444,8,18,28,34,44,234,
919491750553,FlyTXT 339,gklcxq,India,shobina.k@flytxt.com,Korean,Spanish,330,Yes,42,4444,7,15,27,35,45,237,
919491750554,FlyTXT 340,jqorqx,Pakisthan,shobina.k@flytxt.com,Hindi,Mandarin,57,Yes,44,4444,8,18,28,34,44,235,
919491750555,FlyTXT 341,okddbw,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,120,Yes,67,5555,8,18,28,34,44,234,
919491750556,FlyTXT 342,tsyrbz,India,shobina.k@flytxt.com,Korean,Mandarin,147,Yes,46,4444,7,15,27,35,45,235,
919491750557,FlyTXT 343,wczdpq,Korea,shobina.k@flytxt.com,Malayalam,Tamil,117,Yes,46,4444,5,14,25,38,47,238,
919491750558,FlyTXT 344,skztgh,Korea,shobina.k@flytxt.com,English,Urdu,76,Yes,49,5555,4,14,24,38,48,234,
919491750559,FlyTXT 345,klizbc,Korea,shobina.k@flytxt.com,Hindi,Urdu,28,Yes,25,4444,8,14,28,38,44,234,
919491750560,FlyTXT 346,matvvb,Pakisthan,shobina.k@flytxt.com,Hindi,Spanish,149,Yes,57,5555,8,18,28,34,44,237,
919491750561,FlyTXT 347,qgwcth,USA,shobina.k@flytxt.com,Hindi,Urdu,246,Yes,71,5555,8,17,28,37,44,234,
919491750562,FlyTXT 348,apljha,USA,shobina.k@flytxt.com,English,Urdu,23,Yes,48,4444,4,17,24,37,48,234,
919491750563,FlyTXT 349,smwtfq,USA,shobina.k@flytxt.com,Hindi,Mandarin,138,Yes,24,5555,8,17,28,37,44,235,
919491750564,FlyTXT 350,ymqnra,Korea,shobina.k@flytxt.com,Korean,Spanish,120,Yes,42,5555,7,14,27,38,45,237,
919491750565,FlyTXT 351,kbzvrv,USA,shobina.k@flytxt.com,Hindi,Spanish,273,Yes,45,5555,8,17,28,37,44,237,
919491750566,FlyTXT 352,icegwl,India,shobina.k@flytxt.com,Korean,Mandarin,92,Yes,46,5555,7,15,27,35,45,235,
919491750567,FlyTXT 353,ogwgpb,India,shobina.k@flytxt.com,Hindi,Urdu,102,Yes,24,4444,8,15,28,35,44,234,
919491750568,FlyTXT 354,gcivib,Korea,shobina.k@flytxt.com,Malayalam,Tamil,120,Yes,30,4444,5,14,25,38,47,238,
919491750569,FlyTXT 355,mmvnaw,Korea,shobina.k@flytxt.com,Korean,Tamil,188,Yes,26,4444,7,14,27,38,45,238,
919491750570,FlyTXT 356,tjbtys,Pakisthan,shobina.k@flytxt.com,English,Tamil,305,Yes,58,5555,4,18,24,34,48,238,
919491750571,FlyTXT 357,erurbg,Korea,shobina.k@flytxt.com,Malayalam,Urdu,250,Yes,26,5555,5,14,25,38,47,234,
919491750572,FlyTXT 358,xjcmzt,Korea,shobina.k@flytxt.com,Hindi,Urdu,194,Yes,66,4444,8,14,28,38,44,234,
919491750573,FlyTXT 359,jcfcbx,Pakisthan,shobina.k@flytxt.com,Korean,Mandarin,257,Yes,26,4444,7,18,27,34,45,235,
919491750574,FlyTXT 360,zesmjd,Korea,shobina.k@flytxt.com,English,Urdu,109,Yes,28,4444,4,14,24,38,48,234,
919491750575,FlyTXT 361,iupnun,India,shobina.k@flytxt.com,Malayalam,Mandarin,173,Yes,54,5555,5,15,25,35,47,235,
919491750576,FlyTXT 362,qatukg,USA,shobina.k@flytxt.com,Malayalam,Spanish,40,Yes,34,4444,5,17,25,37,47,237,
919491750577,FlyTXT 363,xeaxho,Korea,shobina.k@flytxt.com,English,Mandarin,377,Yes,70,5555,4,14,24,38,48,235,
919491750578,FlyTXT 364,pxaodg,India,shobina.k@flytxt.com,Hindi,Mandarin,216,Yes,45,5555,8,15,28,35,44,235,
919491750579,FlyTXT 365,vcfmom,India,shobina.k@flytxt.com,Korean,Tamil,45,Yes,71,5555,7,15,27,35,45,238,
919491750580,FlyTXT 366,obbcal,USA,shobina.k@flytxt.com,Malayalam,Tamil,347,Yes,34,4444,5,17,25,37,47,238,
