msisdn,first name,last name,country,email,language 1,language 2,balance,boolean,age,device id,location insight,digital persona,demographic,larned behaviour,analytical scores,digital engagement,Target Group_q11
919491750395,FlyTXT 181,dnalek,Pakisthan,ltwxqv@gmail.com,Malayalam,Spanish,91,Yes,62,6789,8,27,38,47,54,247,80
919491750396,FlyTXT 182,oiondl,India,izevjs@gmail.com,Malayalam,Mandarin,321,Yes,44,6789,8,27,38,47,54,247,80
919491750397,FlyTXT 183,rzowse,Pakisthan,uhxjqu@gmail.com,Malayalam,Urdu,47,Yes,45,6789,8,27,38,47,54,247,80
919491750398,FlyTXT 184,zcahsc,Pakisthan,dwxdmv@gmail.com,Malayalam,Tamil,44,Yes,52,6789,8,27,38,47,54,247,80
919491750399,FlyTXT 185,isagcb,USA,kninkd@gmail.com,Malayalam,Tamil,214,Yes,42,6789,8,27,38,47,54,247,80
919491750400,FlyTXT 186,xlkdgy,India,uetqrh@gmail.com,Malayalam,Urdu,333,Yes,26,9876,9,25,35,45,57,342,90
919491750401,FlyTXT 187,zckemp,Korea,vrlcml@gmail.com,Malayalam,Urdu,126,Yes,34,9876,9,25,35,45,57,342,90
919491750402,FlyTXT 188,vkswps,Korea,kgtydo@gmail.com,Malayalam,Tamil,167,Yes,67,9876,9,25,35,45,57,342,90
919491750403,FlyTXT 189,cdoyqj,Korea,flzrkk@gmail.com,Malayalam,Mandarin,377,Yes,72,9876,9,25,35,45,57,342,90
919491750404,FlyTXT 190,elxfdu,India,fafakj@gmail.com,Malayalam,Tamil,86,Yes,51,9876,9,25,35,45,57,342,90
919491750405,FlyTXT 191,vqrjeo,USA,qpbiaq@gmail.com,Malayalam,Tamil,332,Yes,37,9876,9,25,35,45,57,342,90
919491750406,FlyTXT 192,mgehzz,USA,dgjjrz@gmail.com,Malayalam,Tamil,174,Yes,27,9876,9,25,35,45,57,342,90
919491750407,FlyTXT 193,depdvg,Pakisthan,zamnet@gmail.com,Malayalam,Mandarin,99,Yes,35,9876,9,25,35,45,57,342,90
919491750408,FlyTXT 194,qryubg,Pakisthan,tanaou@gmail.com,Malayalam,Urdu,222,Yes,44,9876,9,25,35,45,57,342,90
919491750409,FlyTXT 195,bznams,Pakisthan,ufbqri@gmail.com,Malayalam,Tamil,2,Yes,45,9876,9,25,35,45,57,342,90
919491750410,FlyTXT 196,pybtfa,USA,jasptm@gmail.com,Malayalam,Urdu,227,Yes,73,9876,9,25,35,45,57,342,90
919491750411,FlyTXT 197,pvekwt,USA,bstcxd@gmail.com,Malayalam,Spanish,54,Yes,29,9876,9,25,35,45,57,342,90
919491750412,FlyTXT 198,jose,India,joel.jose@flytxt.com,Malayalam,English,200,Yes,25,9876,9,25,35,45,57,342,90
919491750413,FlyTXT 199,jose1,India,joel.kallely95@gmail.com,Malayalam,English,201,Yes,26,9876,9,25,35,45,57,342,90
919491750414,FlyTXT 200,flytxt,India,selenium.flytxt@gmail.com,Malayalam,English,150,Yes,28,9876,9,25,35,45,57,342,90
919491750415,FlyTXT 201,aqgxih,Pakisthan,nqqldq@gmail.com,Malayalam,Mandarin,24,Yes,37,9876,9,25,35,45,57,342,90
919491750416,FlyTXT 202,afrqtw,USA,mpgixt@gmail.com,Malayalam,Tamil,13,Yes,48,9876,9,25,35,45,57,342,90
919491750417,FlyTXT 203,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750418,FlyTXT 204,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750419,FlyTXT 205,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750420,FlyTXT 206,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750421,FlyTXT 207,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750422,FlyTXT 208,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750423,FlyTXT 209,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750424,FlyTXT 210,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750425,FlyTXT 211,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750426,FlyTXT 212,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750427,FlyTXT 213,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750428,FlyTXT 214,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750429,FlyTXT 215,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750430,FlyTXT 216,aqgxih,Pakisthan,nqqldq@gmail.com,Malayalam,Mandarin,24,Yes,37,9876,9,25,35,45,57,342,90
919491750431,FlyTXT 217,afrqtw,USA,mpgixt@gmail.com,Malayalam,Tamil,13,Yes,48,9876,9,25,35,45,57,342,90
919491750432,FlyTXT 218,poqnkc,Pakisthan,byqixm@gmail.com,Malayalam,Urdu,141,Yes,41,9876,9,25,35,45,57,342,90
919491750433,FlyTXT 219,pgpzdj,Korea,yuotch@gmail.com,Malayalam,Tamil,200,Yes,47,9876,9,25,35,45,57,342,90
919491750434,FlyTXT 220,zjsesm,Pakisthan,weaupo@gmail.com,Malayalam,Urdu,242,Yes,27,9876,9,25,35,45,57,342,90
919491750435,FlyTXT 221,ggbfvs,India,gtzarn@gmail.com,Malayalam,Tamil,16,Yes,62,9876,9,25,35,45,57,342,90
919491750436,FlyTXT 222,duukff,Korea,kixpdo@gmail.com,Malayalam,Tamil,87,Yes,49,9876,9,25,35,45,57,342,90
919491750437,FlyTXT 223,mzvqzs,USA,ppxyle@gmail.com,Malayalam,Spanish,103,Yes,41,9876,9,25,35,45,57,342,90
919491750438,FlyTXT 224,ekrvex,Pakisthan,ojhdxt@gmail.com,Malayalam,Urdu,166,Yes,46,9876,9,25,35,45,57,342,90
919491750439,FlyTXT 225,ysfiqj,Korea,ekierf@gmail.com,Malayalam,Spanish,209,Yes,45,9876,9,25,35,45,57,342,90
919491750440,FlyTXT 226,mabnwk,Korea,czlaqg@gmail.com,Malayalam,Spanish,299,Yes,52,9876,9,25,35,45,57,342,90
919491750441,FlyTXT 227,vthsui,Korea,dpvgnn@gmail.com,Malayalam,Urdu,5,Yes,26,9876,9,25,35,45,57,342,90
919491750442,FlyTXT 228,vtknet,USA,mhttnh@gmail.com,Malayalam,Tamil,150,Yes,60,9876,9,25,35,45,57,342,90
919491750443,FlyTXT 229,ayegse,Korea,ytpmsf@gmail.com,Malayalam,Mandarin,389,Yes,37,9876,9,25,35,45,57,342,90
919491750444,FlyTXT 230,tjdqwx,India,xyezdt@gmail.com,Malayalam,Urdu,281,Yes,27,9876,9,25,35,45,57,342,90
919491750445,FlyTXT 231,dxonnn,Korea,uamacj@gmail.com,Malayalam,Mandarin,330,Yes,55,9876,9,25,35,45,57,342,90
919491750446,FlyTXT 232,whnnab,USA,qxvbbr@gmail.com,Malayalam,Urdu,60,Yes,24,9876,9,25,35,45,57,342,90
919491750447,FlyTXT 233,guuijk,Korea,yrnltc@gmail.com,Malayalam,Urdu,216,Yes,63,9876,9,25,35,45,57,342,90
919491750448,FlyTXT 234,bwngvq,Pakisthan,fkemei@gmail.com,Malayalam,Mandarin,256,Yes,27,9876,9,25,35,45,57,342,90
919491750449,FlyTXT 235,otjzne,USA,ozgcgk@gmail.com,Malayalam,Urdu,321,Yes,25,9876,9,25,35,45,57,342,90
919491750450,FlyTXT 236,ysimrg,Korea,jvapof@gmail.com,Malayalam,Urdu,383,Yes,55,7676,8,28,38,48,54,454,100
919491750451,FlyTXT 237,sezqvq,USA,erndvy@gmail.com,Malayalam,Urdu,117,Yes,31,7676,8,28,38,48,54,454,100
919491750452,FlyTXT 238,lsikfv,Pakisthan,nkoexa@gmail.com,Malayalam,Urdu,385,Yes,27,7676,8,28,38,48,54,454,100
919491750453,FlyTXT 239,rionnk,India,pwbikh@gmail.com,Malayalam,Tamil,327,Yes,67,7676,8,28,38,48,54,454,100
919491750454,FlyTXT 240,reyqxt,Korea,pfudjn@gmail.com,Malayalam,Urdu,123,Yes,51,7676,8,28,38,48,54,454,100
919491750455,FlyTXT 241,adxurj,USA,xdpusk@gmail.com,Malayalam,Urdu,378,Yes,63,7676,8,28,38,48,54,454,100
919491750456,FlyTXT 242,ojpikz,Korea,udrqvk@gmail.com,Malayalam,Spanish,130,Yes,72,7676,8,28,38,48,54,454,100
919491750457,FlyTXT 243,qwmacp,Korea,anaqiz@gmail.com,Malayalam,Urdu,185,Yes,69,7676,8,28,38,48,54,454,100
919491750458,FlyTXT 244,ntudmw,Korea,ouhlsa@gmail.com,Malayalam,Mandarin,173,Yes,50,7676,8,28,38,48,54,454,100
919491750459,FlyTXT 245,buetdr,USA,ztteaj@gmail.com,Malayalam,Tamil,5,Yes,68,7676,8,28,38,48,54,454,100
919491750460,FlyTXT 246,gkrlbd,India,stayhz@gmail.com,Malayalam,Spanish,216,Yes,24,7676,8,28,38,48,54,454,100
919491750461,FlyTXT 247,zuafsj,Pakisthan,rclqgl@gmail.com,Malayalam,Mandarin,280,Yes,57,7676,8,28,38,48,54,454,100
919491750462,FlyTXT 248,gbcram,India,jesyhn@gmail.com,Malayalam,Mandarin,164,Yes,56,7676,8,28,38,48,54,454,100
919491750463,FlyTXT 249,ajmdkk,USA,tlgofy@gmail.com,Malayalam,Spanish,280,Yes,28,7676,8,28,38,48,54,454,100
919491750464,FlyTXT 250,jsrzhk,India,ciqztv@gmail.com,Malayalam,Mandarin,123,Yes,31,7676,8,28,38,48,54,454,100
919491750465,FlyTXT 251,ozjxcf,Korea,kulsgh@gmail.com,Malayalam,Urdu,392,Yes,26,7676,8,28,38,48,54,454,100
919491750466,FlyTXT 252,ppffqd,India,iotmbj@gmail.com,Malayalam,Mandarin,320,Yes,31,7676,8,28,38,48,54,454,100
919491750467,FlyTXT 253,jowbqe,Pakisthan,lkayzk@gmail.com,Malayalam,Mandarin,344,Yes,29,7676,8,28,38,48,54,454,100
919491750468,FlyTXT 254,txsrtm,India,ekszjn@gmail.com,Malayalam,Spanish,357,Yes,53,7676,8,28,38,48,54,454,100
919491750469,FlyTXT 255,sgftht,USA,llpevy@gmail.com,Malayalam,Tamil,76,Yes,65,7676,8,28,38,48,54,454,100
919491750470,FlyTXT 256,hicyrd,India,yxdyib@gmail.com,Malayalam,Urdu,230,Yes,74,7676,8,28,38,48,54,454,100
919491750471,FlyTXT 257,dvuogl,Korea,nnnsvh@gmail.com,Malayalam,Tamil,185,Yes,52,7676,8,28,38,48,54,454,100
919491750472,FlyTXT 258,owutqj,India,tthpzw@gmail.com,Malayalam,Mandarin,50,Yes,39,7676,8,28,38,48,54,454,100
919491750473,FlyTXT 259,kfooxq,Pakisthan,joicpq@gmail.com,Malayalam,Tamil,11,Yes,26,7676,8,28,38,48,54,454,100
919491750474,FlyTXT 260,fxzezk,Korea,klqxmr@gmail.com,Malayalam,Urdu,378,Yes,61,7676,8,28,38,48,54,454,100
919491750475,FlyTXT 261,bmvyxl,USA,spidpk@gmail.com,Malayalam,Spanish,388,Yes,42,7676,8,28,38,48,54,454,100
919491750476,FlyTXT 262,vqvdgt,Pakisthan,rdgxcr@gmail.com,Malayalam,Urdu,385,Yes,57,7676,8,28,38,48,54,454,100
919491750477,FlyTXT 263,igycpv,USA,awzhql@gmail.com,Malayalam,Mandarin,222,Yes,29,7676,8,28,38,48,54,454,100
919491750478,FlyTXT 264,uolzua,India,vnqmzv@gmail.com,Malayalam,Mandarin,243,Yes,25,7676,8,28,38,48,54,454,100
919491750479,FlyTXT 265,oztpux,USA,vnfsng@gmail.com,Malayalam,Tamil,241,Yes,54,7676,8,28,38,48,54,454,100
919491750480,FlyTXT 266,qngtyz,Pakisthan,usulrh@gmail.com,Malayalam,Urdu,194,Yes,31,7676,8,28,38,48,54,454,100
919491750481,FlyTXT 267,tvpkcd,India,yuvvql@gmail.com,Malayalam,Spanish,96,Yes,39,7676,8,28,38,48,54,454,100
919491750482,FlyTXT 268,dbypbp,Korea,ohccrt@gmail.com,Malayalam,Spanish,106,Yes,45,7676,8,28,38,48,54,454,100
919491750483,FlyTXT 269,dpqdfn,Pakisthan,lcoblj@gmail.com,Malayalam,Urdu,269,Yes,59,7676,8,28,38,48,54,454,100
919491750484,FlyTXT 270,fvzskr,Korea,fkkoom@gmail.com,Malayalam,Tamil,197,Yes,55,7676,8,28,38,48,54,454,100
919491750485,FlyTXT 271,tbhlwg,Pakisthan,nxcbgy@gmail.com,Malayalam,Tamil,364,Yes,64,7676,8,28,38,48,54,454,100
919491750486,FlyTXT 272,plzpgd,USA,getquu@gmail.com,Malayalam,Tamil,283,Yes,29,7676,8,28,38,48,54,454,100
919491750487,FlyTXT 273,qoymeg,India,olicgn@gmail.com,Malayalam,Tamil,260,Yes,60,7676,8,28,38,48,54,454,100
919491750488,FlyTXT 274,adsems,Korea,zcyfge@gmail.com,Malayalam,Mandarin,33,Yes,26,7676,8,28,38,48,54,454,100
919491750489,FlyTXT 275,obteqd,Korea,hpsxut@gmail.com,Malayalam,Urdu,17,Yes,31,7676,8,28,38,48,54,454,100
919491750490,FlyTXT 276,ttwsxg,USA,xxsxjn@gmail.com,Malayalam,Spanish,289,Yes,55,7676,8,28,38,48,54,454,100
919491750491,FlyTXT 277,isaigw,Korea,apzudb@gmail.com,Malayalam,Urdu,7,Yes,57,7676,8,28,38,48,54,454,100
919491750492,FlyTXT 278,kvrlup,USA,vcykcb@gmail.com,Malayalam,Tamil,234,Yes,30,7676,8,28,38,48,54,454,100
919491750493,FlyTXT 279,cjqomj,USA,klorit@gmail.com,Malayalam,Urdu,33,Yes,44,7676,8,28,38,48,54,454,100
919491750494,FlyTXT 280,loxpks,USA,gizdxo@gmail.com,Malayalam,Tamil,398,Yes,26,7676,8,28,38,48,54,454,100
919491750495,FlyTXT 281,xsleuc,Pakisthan,oxisqj@gmail.com,Malayalam,Spanish,278,Yes,31,7676,8,28,38,48,54,454,100
919491750496,FlyTXT 282,qiyyim,Korea,xtqofa@gmail.com,Malayalam,Urdu,297,Yes,64,7676,8,28,38,48,54,454,100
919491750497,FlyTXT 283,xcbizh,USA,isfard@gmail.com,Malayalam,Urdu,93,Yes,36,7676,8,28,38,48,54,454,100
919491750498,FlyTXT 284,lyeykf,Pakisthan,lgpvgy@gmail.com,Malayalam,Spanish,336,Yes,73,7676,8,28,38,48,54,454,100
919491750499,FlyTXT 285,gkimwk,USA,czfceu@gmail.com,Malayalam,Tamil,7,Yes,28,7676,8,28,38,48,54,454,100
919491750500,FlyTXT 286,pnwweu,India,rpvtoj@gmail.com,Hindi,Tamil,199,Yes,26,4444,8,15,28,35,44,238,
919491750501,FlyTXT 287,qyayls,Korea,ffpqly@gmail.com,Malayalam,Mandarin,362,Yes,72,5555,5,14,25,38,47,235,
919491750502,FlyTXT 288,ofjakq,Pakisthan,eectak@gmail.com,Hindi,Mandarin,237,Yes,31,4444,8,18,28,34,44,235,
919491750503,FlyTXT 289,zxtszd,Korea,londup@gmail.com,Hindi,Urdu,301,Yes,26,4444,8,14,28,38,44,234,
919491750504,FlyTXT 290,mvppkq,India,dlckxc@gmail.com,Malayalam,Mandarin,385,Yes,26,5555,5,15,25,35,47,235,
919491750505,FlyTXT 291,qzqmfc,India,chlbbr@gmail.com,English,Tamil,302,Yes,68,5555,4,15,24,35,48,238,
919491750506,FlyTXT 292,cchbba,Korea,bmxvrl@gmail.com,Korean,Spanish,151,Yes,54,5555,7,14,27,38,45,237,
919491750507,FlyTXT 293,jhvhip,India,rpsntb@gmail.com,Malayalam,Tamil,81,Yes,26,4444,5,15,25,35,47,238,
919491750508,FlyTXT 294,vqjnta,Korea,cyrmwd@gmail.com,Hindi,Tamil,261,Yes,26,5555,8,14,28,38,44,238,
919491750509,FlyTXT 295,zeqwuz,Korea,oujsni@gmail.com,Hindi,Spanish,19,Yes,70,4444,8,14,28,38,44,237,
919491750510,FlyTXT 296,pbwiby,Korea,yofgox@gmail.com,Malayalam,Urdu,40,Yes,26,5555,5,14,25,38,47,234,
919491750511,FlyTXT 297,mlipya,Korea,ruajid@gmail.com,Hindi,Spanish,221,Yes,26,4444,8,14,28,38,44,237,
919491750512,FlyTXT 298,fxptjs,Pakisthan,fgkmiw@gmail.com,Korean,Urdu,244,Yes,35,5555,7,18,27,34,45,234,
919491750513,FlyTXT 299,oyocon,Pakisthan,asrkho@gmail.com,Hindi,Tamil,147,Yes,68,4444,8,18,28,34,44,238,
919491750514,FlyTXT 300,jsbyxx,Pakisthan,axrxic@gmail.com,Korean,Tamil,327,Yes,59,4444,7,18,27,34,45,238,
919491750515,FlyTXT 301,dnkadw,USA,gvnsel@gmail.com,Hindi,Mandarin,395,Yes,66,5555,8,17,28,37,44,235,
919491750516,FlyTXT 302,onqajv,Korea,sqgudg@gmail.com,Korean,Urdu,62,Yes,26,5555,7,14,27,38,45,234,
919491750517,FlyTXT 303,vkmqla,USA,gfvvzw@gmail.com,Hindi,Urdu,74,Yes,48,4444,8,17,28,37,44,234,
919491750518,FlyTXT 304,tcxbvg,Pakisthan,ylkwlk@gmail.com,Hindi,Urdu,160,Yes,26,4444,8,18,28,34,44,234,
919491750519,FlyTXT 305,nqonaz,India,sahdyn@gmail.com,Hindi,Spanish,185,Yes,58,4444,8,15,28,35,44,237,
919491750520,FlyTXT 306,zujyby,Pakisthan,jqkada@gmail.com,English,Urdu,248,Yes,74,4444,4,18,24,34,48,234,
919491750521,FlyTXT 307,lckrtb,Pakisthan,sfytgg@gmail.com,Malayalam,Tamil,135,Yes,50,4444,5,18,25,34,47,238,
919491750522,FlyTXT 308,frpjlm,Pakisthan,vceyqi@gmail.com,English,Mandarin,368,Yes,28,4444,4,18,24,34,48,235,
919491750523,FlyTXT 309,trulmh,India,nrwnem@gmail.com,Korean,Urdu,216,Yes,40,5555,7,15,27,35,45,234,
919491750524,FlyTXT 310,pthrmz,Korea,tpqttx@gmail.com,Korean,Mandarin,376,Yes,73,5555,7,14,27,38,45,235,
919491750525,FlyTXT 311,tdurkj,India,nwkwck@gmail.com,Korean,Tamil,106,Yes,74,5555,7,15,27,35,45,238,
919491750526,FlyTXT 312,xuhmdw,USA,ebjzse@gmail.com,English,Spanish,70,Yes,44,5555,4,17,24,37,48,237,
919491750527,FlyTXT 313,spsirm,USA,zoddke@gmail.com,Malayalam,Tamil,152,Yes,67,5555,5,17,25,37,47,238,
919491750528,FlyTXT 314,paiaff,Pakisthan,lvcvpg@gmail.com,English,Spanish,375,Yes,26,5555,4,18,24,34,48,237,
919491750529,FlyTXT 315,amrtaz,Pakisthan,crulam@gmail.com,Korean,Tamil,359,Yes,24,5555,7,18,27,34,45,238,
919491750530,FlyTXT 316,sijgqr,Korea,kujrxv@gmail.com,English,Mandarin,147,Yes,31,5555,4,14,24,38,48,235,
919491750531,FlyTXT 317,yvmrgh,Pakisthan,tomdna@gmail.com,English,Spanish,77,Yes,71,5555,4,18,24,34,48,237,
919491750532,FlyTXT 318,clhqen,India,dxsbwv@gmail.com,English,Spanish,189,Yes,61,4444,4,15,24,35,48,237,
919491750533,FlyTXT 319,cjmmtk,Pakisthan,vdfnfy@gmail.com,Hindi,Urdu,273,Yes,33,4444,8,18,28,34,44,234,
919491750534,FlyTXT 320,fajwpj,USA,tfotdb@gmail.com,English,Tamil,137,Yes,58,4444,4,17,24,37,48,238,
919491750535,FlyTXT 321,ozhgrc,India,hvgrfa@gmail.com,Malayalam,Spanish,92,Yes,26,4444,5,15,25,35,47,237,
919491750536,FlyTXT 322,yuhsaq,India,homdxk@gmail.com,Korean,Mandarin,248,Yes,46,5555,7,15,27,35,45,235,
919491750537,FlyTXT 323,xbtncm,Korea,wouqmm@gmail.com,Malayalam,Spanish,111,Yes,29,5555,5,14,25,38,47,237,
919491750538,FlyTXT 324,gvtrrh,Korea,lemegh@gmail.com,Hindi,Urdu,383,Yes,26,4444,8,14,28,38,44,234,
919491750539,FlyTXT 325,jgecqf,India,jmdxwd@gmail.com,Hindi,Mandarin,350,Yes,71,5555,8,15,28,35,44,235,
919491750540,FlyTXT 326,iwrjcj,India,wqjzyr@gmail.com,Malayalam,Mandarin,6,Yes,26,4444,5,15,25,35,47,235,
919491750541,FlyTXT 327,keyxnu,USA,qzgwdh@gmail.com,English,Mandarin,10,Yes,53,4444,4,17,24,37,48,235,
919491750542,FlyTXT 328,xxjduo,Pakisthan,zveeow@gmail.com,Malayalam,Spanish,155,Yes,48,4444,5,18,25,34,47,237,
919491750543,FlyTXT 329,kxlisv,India,spidzm@gmail.com,English,Mandarin,76,Yes,34,5555,4,15,24,35,48,235,
919491750544,FlyTXT 330,wdhfcv,Korea,jsqslp@gmail.com,Hindi,Tamil,166,Yes,68,4444,8,14,28,38,44,238,
919491750545,FlyTXT 331,dpmzqe,Korea,cwsyxj@gmail.com,English,Urdu,348,Yes,24,4444,4,14,24,38,48,234,
919491750546,FlyTXT 332,jnjquw,Pakisthan,ittfvr@gmail.com,English,Tamil,118,Yes,40,4444,4,18,24,34,48,238,
919491750547,FlyTXT 333,cgvdsk,Pakisthan,tzbgzx@gmail.com,English,Mandarin,224,Yes,50,5555,4,18,24,34,48,235,
919491750548,FlyTXT 334,rwhvoe,USA,avxryi@gmail.com,Korean,Spanish,138,Yes,26,5555,7,17,27,37,45,237,
919491750549,FlyTXT 335,bupvox,Korea,jvwvzg@gmail.com,Hindi,Tamil,241,Yes,67,4444,8,14,28,38,44,238,
919491750550,FlyTXT 336,iedbny,Korea,nmnomb@gmail.com,Malayalam,Urdu,44,Yes,26,4444,5,14,25,38,47,234,
919491750551,FlyTXT 337,ptwfeb,USA,fbruxv@gmail.com,Malayalam,Mandarin,42,Yes,40,5555,5,17,25,37,47,235,
919491750552,FlyTXT 338,zkdcya,Pakisthan,xkqrwb@gmail.com,Hindi,Urdu,135,Yes,47,4444,8,18,28,34,44,234,
919491750553,FlyTXT 339,gklcxq,India,dscade@gmail.com,Korean,Spanish,330,Yes,42,4444,7,15,27,35,45,237,
919491750554,FlyTXT 340,jqorqx,Pakisthan,mpdvhm@gmail.com,Hindi,Mandarin,57,Yes,44,4444,8,18,28,34,44,235,
919491750555,FlyTXT 341,okddbw,Pakisthan,fydajt@gmail.com,Hindi,Urdu,120,Yes,67,5555,8,18,28,34,44,234,
919491750556,FlyTXT 342,tsyrbz,India,samjha@gmail.com,Korean,Mandarin,147,Yes,46,4444,7,15,27,35,45,235,
919491750557,FlyTXT 343,wczdpq,Korea,fsvikw@gmail.com,Malayalam,Tamil,117,Yes,46,4444,5,14,25,38,47,238,
919491750558,FlyTXT 344,skztgh,Korea,uaqcku@gmail.com,English,Urdu,76,Yes,49,5555,4,14,24,38,48,234,
919491750559,FlyTXT 345,klizbc,Korea,spgthc@gmail.com,Hindi,Urdu,28,Yes,25,4444,8,14,28,38,44,234,
919491750560,FlyTXT 346,matvvb,Pakisthan,egjfyf@gmail.com,Hindi,Spanish,149,Yes,57,5555,8,18,28,34,44,237,
919491750561,FlyTXT 347,qgwcth,USA,prmbdj@gmail.com,Hindi,Urdu,246,Yes,71,5555,8,17,28,37,44,234,
919491750562,FlyTXT 348,apljha,USA,fsfkcd@gmail.com,English,Urdu,23,Yes,48,4444,4,17,24,37,48,234,
919491750563,FlyTXT 349,smwtfq,USA,pnkzsz@gmail.com,Hindi,Mandarin,138,Yes,24,5555,8,17,28,37,44,235,
919491750564,FlyTXT 350,ymqnra,Korea,soggyo@gmail.com,Korean,Spanish,120,Yes,42,5555,7,14,27,38,45,237,
919491750565,FlyTXT 351,kbzvrv,USA,gwthpv@gmail.com,Hindi,Spanish,273,Yes,45,5555,8,17,28,37,44,237,
919491750566,FlyTXT 352,icegwl,India,rylyol@gmail.com,Korean,Mandarin,92,Yes,46,5555,7,15,27,35,45,235,
919491750567,FlyTXT 353,ogwgpb,India,pkmqap@gmail.com,Hindi,Urdu,102,Yes,24,4444,8,15,28,35,44,234,
919491750568,FlyTXT 354,gcivib,Korea,quqdlb@gmail.com,Malayalam,Tamil,120,Yes,30,4444,5,14,25,38,47,238,
919491750569,FlyTXT 355,mmvnaw,Korea,sfcffj@gmail.com,Korean,Tamil,188,Yes,26,4444,7,14,27,38,45,238,
919491750570,FlyTXT 356,tjbtys,Pakisthan,wrfqzy@gmail.com,English,Tamil,305,Yes,58,5555,4,18,24,34,48,238,
919491750571,FlyTXT 357,erurbg,Korea,uhgfab@gmail.com,Malayalam,Urdu,250,Yes,26,5555,5,14,25,38,47,234,
919491750572,FlyTXT 358,xjcmzt,Korea,xzcrfc@gmail.com,Hindi,Urdu,194,Yes,66,4444,8,14,28,38,44,234,
919491750573,FlyTXT 359,jcfcbx,Pakisthan,wuhiuf@gmail.com,Korean,Mandarin,257,Yes,26,4444,7,18,27,34,45,235,
919491750574,FlyTXT 360,zesmjd,Korea,csnpkt@gmail.com,English,Urdu,109,Yes,28,4444,4,14,24,38,48,234,
919491750575,FlyTXT 361,iupnun,India,vpbzwm@gmail.com,Malayalam,Mandarin,173,Yes,54,5555,5,15,25,35,47,235,
919491750576,FlyTXT 362,qatukg,USA,mhmkbj@gmail.com,Malayalam,Spanish,40,Yes,34,4444,5,17,25,37,47,237,
919491750577,FlyTXT 363,xeaxho,Korea,qhvxzl@gmail.com,English,Mandarin,377,Yes,70,5555,4,14,24,38,48,235,
919491750578,FlyTXT 364,pxaodg,India,iudwji@gmail.com,Hindi,Mandarin,216,Yes,45,5555,8,15,28,35,44,235,
919491750579,FlyTXT 365,vcfmom,India,xmivml@gmail.com,Korean,Tamil,45,Yes,71,5555,7,15,27,35,45,238,
919491750580,FlyTXT 366,obbcal,USA,lgsavh@gmail.com,Malayalam,Tamil,347,Yes,34,4444,5,17,25,37,47,238,
919491750581,FlyTXT 367,ruzhbo,Pakisthan,gayvme@gmail.com,Hindi,Tamil,338,Yes,72,4444,8,18,28,34,44,238,
919491750582,FlyTXT 368,zowdxy,USA,hhszdg@gmail.com,Malayalam,Mandarin,334,Yes,26,5555,5,17,25,37,47,235,
919491750583,FlyTXT 369,lpnrfy,USA,ttlags@gmail.com,English,Urdu,342,Yes,26,4444,4,17,24,37,48,234,
919491750584,FlyTXT 370,cgtero,USA,yyynzw@gmail.com,Malayalam,Spanish,254,Yes,50,4444,5,17,25,37,47,237,
919491750585,FlyTXT 371,swovcs,USA,pfcccy@gmail.com,Malayalam,Mandarin,346,Yes,45,5555,5,17,25,37,47,235,
919491750586,FlyTXT 372,zdvvsp,India,mpdbob@gmail.com,Hindi,Tamil,60,Yes,56,5555,8,15,28,35,44,238,
919491750587,FlyTXT 373,dcqrrg,USA,fwuokx@gmail.com,Malayalam,Tamil,151,Yes,35,5555,5,17,25,37,47,238,
919491750588,FlyTXT 374,iygqxe,USA,phsrwh@gmail.com,Hindi,Mandarin,137,Yes,45,5555,8,17,28,37,44,235,
919491750589,FlyTXT 375,fijlgn,Korea,llrovu@gmail.com,Hindi,Tamil,17,Yes,65,5555,8,14,28,38,44,238,
919491750590,FlyTXT 376,ikbndg,India,eirfum@gmail.com,English,Spanish,224,Yes,47,5555,4,15,24,35,48,237,
